145,-0.07405688523503283
146,-0.07405688523503283
147,-0.06610090830736591
148,-0.06212291984353246
149,-0.058144931379699005
150,-0.07007889677119937
151,-0.06212291984353246
152,-0.054166942915865546
153,-0.04621096598819864
154,-0.058144931379699005
155,-0.058144931379699005
156,-0.07007889677119937
157,-0.07405688523503283
158,-0.07405688523503283
159,-0.058144931379699005
160,-0.058144931379699005
161,-0.06212291984353246
162,-0.07007889677119937
163,-0.07803487369886628
164,-0.06610090830736591
165,-0.07405688523503283
166,-0.07007889677119937
167,-0.07405688523503283
168,-0.07803487369886628
169,-0.07405688523503283
170,-0.06610090830736591
171,-0.06610090830736591
172,-0.06212291984353246
173,-0.058144931379699005
174,-0.07007889677119937
175,-0.07405688523503283
176,-0.058144931379699005
177,-0.058144931379699005
178,-0.054166942915865546
179,-0.054166942915865546
180,-0.07405688523503283
181,-0.07007889677119937
182,-0.06212291984353246
183,-0.058144931379699005
184,-0.04621096598819864
185,-0.058144931379699005
186,-0.06212291984353246
187,-0.07405688523503283
188,-0.06610090830736591
189,-0.058144931379699005
190,-0.058144931379699005
191,-0.054166942915865546
192,-0.07007889677119937
193,-0.07803487369886628
194,-0.07803487369886628
195,-0.06610090830736591
196,-0.06212291984353246
197,-0.07007889677119937
198,-0.07803487369886628
199,-0.08201286216269973
200,-0.08201286216269973
201,-0.07405688523503283
202,-0.07803487369886628
203,-0.0859908506265332
204,-0.08201286216269973
205,-0.0939468275542001
206,-0.08996883909036664
207,-0.08996883909036664
208,-0.08201286216269973
209,-0.08996883909036664
210,-0.10588079294570046
211,-0.10985878140953392
212,-0.10588079294570046
213,-0.0939468275542001
214,-0.101902804481867
215,-0.10588079294570046
216,-0.10985878140953392
217,-0.12179274680103429
218,-0.11383676987336737
219,-0.10985878140953392
220,-0.10588079294570046
221,-0.10985878140953392
222,-0.12179274680103429
223,-0.12577073526486773
224,-0.11383676987336737
225,-0.10588079294570046
226,-0.101902804481867
227,-0.09792481601803356
228,-0.0939468275542001
229,-0.09792481601803356
230,-0.07405688523503283
231,-0.06212291984353246
232,-0.04223297752436518
233,-0.03825498906053173
234,-0.03427700059669827
235,-0.03825498906053173
236,-0.018365046741364452
237,-0.006431081349864087
238,0.0015248955778028226
239,-0.0024530928860306326
240,-0.010409069813697543
241,-0.010409069813697543
242,-0.0024530928860306326
243,0.005502884041636277
244,0.013458860969303188
245,0.013458860969303188
246,-0.0024530928860306326
247,-0.0024530928860306326
248,0.0015248955778028226
249,0.009480872505469733
250,0.009480872505469733
251,0.017436849433136642
252,-0.0024530928860306326
253,-0.010409069813697543
254,0.009480872505469733
255,0.005502884041636277
256,0.013458860969303188
257,0.013458860969303188
258,-0.0024530928860306326
259,-0.006431081349864087
260,0.005502884041636277
261,0.009480872505469733
262,0.0015248955778028226
263,0.009480872505469733
264,0.0015248955778028226
265,0.0015248955778028226
266,0.005502884041636277
267,0.017436849433136642
268,0.021414837896970098
269,0.009480872505469733
270,0.005502884041636277
271,-0.0024530928860306326
272,0.0015248955778028226
273,0.013458860969303188
274,0.0015248955778028226
275,0.0015248955778028226
276,0.0015248955778028226
277,-0.010409069813697543
278,0.0015248955778028226
279,-0.0024530928860306326
280,0.0015248955778028226
281,-0.006431081349864087
282,-0.014387058277530998
283,-0.018365046741364452
284,-0.014387058277530998
285,-0.014387058277530998
286,-0.010409069813697543
287,-0.006431081349864087
288,-0.022343035205197908
289,-0.026321023669031364
290,-0.022343035205197908
291,-0.014387058277530998
292,-0.010409069813697543
293,-0.010409069813697543
294,-0.022343035205197908
295,-0.022343035205197908
296,-0.022343035205197908
297,-0.0024530928860306326
298,-0.010409069813697543
299,-0.014387058277530998
